Times,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C_02B,Madiwela,C_01A,C_23,C_22,C_21,C_24,C_09D2,C_26,C_25,C_30,C_29,C_27A,C_28,C_06,C_07,C_04,C_03,C_05,C_20,C_17,C_19,C_10,C_18,C_16,C_14,C_13,C_15,C_08,C_11,C_31,C_32,C_33,C_12,C_01C,C_01B,C_01D,C_02A,C_09A,C_09B,C_09C,C_09D,C_19A,C_25A,C_25B,C_27B,C_28A,C_29C,C_02D,C_02C,C_02E
2019-05-28 20:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001000,0.000000,0.003000,0.003000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2019-05-28 21:00:00,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.060000,0.066000,0.060000,0.060000,0.060000,0.060000,0.066000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.060000,0.044000,0.016000,0.060000,0.060000,0.060000,0.060000,0.060000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.016000,0.003000,0.223000,0.011000,0.034000,0.034000,0.034000,0.016000,0.069000,0.069000,0.066000,0.066000,0.069000,0.066000,0.044000,0.044000,0.016000,0.005000,0.016000,0.034000,0.044000,0.034000,0.044000,0.069000,0.069000,0.044000,0.069000,0.069000,0.044000,0.044000,0.066000,0.033000,0.033000,0.044000,0.003000,0.003000,0.003000,0.007000,0.016000,0.016000,0.016000,0.034000,0.034000,0.034000,0.034000,0.069000,0.066000,0.066000,0.007000,0.007000,0.007000
2019-05-28 22:00:00,0.068000,0.068000,0.068000,0.068000,0.068000,0.068000,0.066000,0.068000,0.066000,0.066000,0.066000,0.066000,0.068000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.066000,0.404000,0.516000,0.066000,0.066000,0.066000,0.066000,0.066000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.410000,0.516000,0.033000,0.455000,0.014000,0.333000,0.333000,0.333000,0.363000,0.373000,0.373000,0.068000,0.068000,0.373000,0.068000,0.404000,0.404000,0.516000,0.036000,0.363000,0.333000,0.404000,0.333000,0.404000,0.373000,0.373000,0.404000,0.373000,0.373000,0.404000,0.404000,0.068000,0.034000,0.034000,0.404000,0.042000,0.042000,0.042000,0.027000,0.363000,0.363000,0.363000,0.333000,0.333000,0.333000,0.333000,0.373000,0.068000,0.068000,0.027000,0.027000,0.027000
2019-05-28 23:00:00,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.007000,0.002000,0.007000,0.007000,0.007000,0.007000,0.002000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.362000,0.946000,0.007000,0.007000,0.007000,0.007000,0.007000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,1.096000,0.946000,0.398000,1.700000,0.003000,0.298000,0.298000,0.298000,0.349000,0.304000,0.304000,0.002000,0.002000,0.304000,0.002000,0.362000,0.362000,0.946000,0.036000,0.349000,0.298000,0.362000,0.298000,0.362000,0.304000,0.304000,0.362000,0.304000,0.304000,0.362000,0.362000,0.002000,0.001000,0.001000,0.362000,0.363000,0.363000,0.363000,0.352000,0.349000,0.349000,0.349000,0.298000,0.298000,0.298000,0.298000,0.304000,0.002000,0.002000,0.352000,0.352000,0.352000
2019-05-29 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.001000,0.001000,0.001000,0.001000,0.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.002000,0.446000,0.001000,0.001000,0.001000,0.001000,0.001000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.711000,0.446000,0.719000,1.853000,0.000000,0.000000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.002000,0.446000,0.008000,0.015000,0.000000,0.002000,0.000000,0.002000,0.000000,0.000000,0.002000,0.000000,0.000000,0.002000,0.002000,0.000000,0.000000,0.000000,0.002000,2.282000,2.282000,2.282000,0.345000,0.015000,0.015000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345000,0.345000,0.345000
2019-05-29 01:00:00,0.304000,0.304000,0.304000,0.304000,0.304000,0.304000,0.004000,0.304000,0.004000,0.004000,0.004000,0.004000,0.304000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.024000,0.006000,0.004000,0.004000,0.004000,0.004000,0.004000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.006000,0.352000,0.463000,0.003000,0.278000,0.278000,0.278000,0.625000,0.512000,0.512000,0.304000,0.304000,0.512000,0.304000,0.024000,0.024000,0.006000,0.044000,0.625000,0.278000,0.024000,0.278000,0.024000,0.512000,0.512000,0.024000,0.512000,0.512000,0.024000,0.024000,0.304000,0.448000,0.448000,0.024000,2.052000,2.052000,2.052000,0.025000,0.625000,0.625000,0.625000,0.278000,0.278000,0.278000,0.278000,0.512000,0.304000,0.304000,0.025000,0.025000,0.025000
2019-05-29 02:00:00,2.769000,2.769000,2.769000,2.769000,2.769000,2.769000,0.187000,2.769000,0.187000,0.187000,0.187000,0.187000,2.769000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.187000,0.036000,0.006000,0.187000,0.187000,0.187000,0.187000,0.187000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.006000,0.000000,0.113000,0.877000,2.338000,2.338000,2.338000,1.125000,3.010000,3.010000,2.769000,2.769000,3.010000,2.769000,0.036000,0.036000,0.006000,0.063000,1.125000,2.338000,0.036000,2.338000,0.036000,3.010000,3.010000,0.036000,3.010000,3.010000,0.036000,0.036000,2.769000,2.637000,2.637000,0.036000,0.800000,0.800000,0.800000,0.019000,1.125000,1.125000,1.125000,2.338000,2.338000,2.338000,2.338000,3.010000,2.769000,2.769000,0.019000,0.019000,0.019000
2019-05-29 03:00:00,3.090000,3.090000,3.090000,3.090000,3.090000,3.090000,0.310000,3.090000,0.310000,0.310000,0.310000,0.310000,3.090000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.030000,0.021000,0.310000,0.310000,0.310000,0.310000,0.310000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.012000,0.021000,0.003000,0.054000,2.773000,4.003000,4.003000,4.003000,0.568000,4.079000,4.079000,3.090000,3.090000,4.079000,3.090000,0.030000,0.030000,0.021000,0.033000,0.568000,4.003000,0.030000,4.003000,0.030000,4.079000,4.079000,0.030000,4.079000,4.079000,0.030000,0.030000,3.090000,2.947000,2.947000,0.030000,0.729000,0.729000,0.729000,0.013000,0.568000,0.568000,0.568000,4.003000,4.003000,4.003000,4.003000,4.079000,3.090000,3.090000,0.013000,0.013000,0.013000
2019-05-29 04:00:00,0.705000,0.705000,0.705000,0.705000,0.705000,0.705000,0.141000,0.705000,0.141000,0.141000,0.141000,0.141000,0.705000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.141000,0.035000,0.063000,0.141000,0.141000,0.141000,0.141000,0.141000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.063000,0.010000,0.010000,3.643000,2.375000,2.375000,2.375000,0.093000,1.749000,1.749000,0.705000,0.705000,1.749000,0.705000,0.035000,0.035000,0.063000,0.016000,0.093000,2.375000,0.035000,2.375000,0.035000,1.749000,1.749000,0.035000,1.749000,1.749000,0.035000,0.035000,0.705000,0.787000,0.787000,0.035000,0.038000,0.038000,0.038000,0.005000,0.093000,0.093000,0.093000,2.375000,2.375000,2.375000,2.375000,1.749000,0.705000,0.705000,0.005000,0.005000,0.005000
2019-05-29 05:00:00,0.154000,0.154000,0.154000,0.154000,0.154000,0.154000,0.021000,0.154000,0.021000,0.021000,0.021000,0.021000,0.154000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.026000,0.044000,0.021000,0.021000,0.021000,0.021000,0.021000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.044000,0.008000,0.000000,2.284000,0.478000,0.478000,0.478000,0.087000,0.185000,0.185000,0.154000,0.154000,0.185000,0.154000,0.026000,0.026000,0.044000,0.009000,0.087000,0.478000,0.026000,0.478000,0.026000,0.185000,0.185000,0.026000,0.185000,0.185000,0.026000,0.026000,0.154000,0.066000,0.066000,0.026000,0.021000,0.021000,0.021000,0.000000,0.087000,0.087000,0.087000,0.478000,0.478000,0.478000,0.478000,0.185000,0.154000,0.154000,0.000000,0.000000,0.000000
2019-05-29 06:00:00,0.078000,0.078000,0.078000,0.078000,0.078000,0.078000,0.007000,0.078000,0.007000,0.007000,0.007000,0.007000,0.078000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.009000,0.001000,0.007000,0.007000,0.007000,0.007000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.616000,0.075000,0.075000,0.075000,0.065000,0.024000,0.024000,0.078000,0.078000,0.024000,0.078000,0.009000,0.009000,0.001000,0.006000,0.065000,0.075000,0.009000,0.075000,0.009000,0.024000,0.024000,0.009000,0.024000,0.024000,0.009000,0.009000,0.078000,0.038000,0.038000,0.009000,0.007000,0.007000,0.007000,0.000000,0.065000,0.065000,0.065000,0.075000,0.075000,0.075000,0.075000,0.024000,0.078000,0.078000,0.000000,0.000000,0.000000
2019-05-29 07:00:00,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127000,0.046000,0.046000,0.046000,0.021000,0.012000,0.012000,0.006000,0.006000,0.012000,0.006000,0.001000,0.001000,0.000000,0.001000,0.021000,0.046000,0.001000,0.046000,0.001000,0.012000,0.012000,0.001000,0.012000,0.012000,0.001000,0.001000,0.006000,0.002000,0.002000,0.001000,0.001000,0.001000,0.001000,0.000000,0.021000,0.021000,0.021000,0.046000,0.046000,0.046000,0.046000,0.012000,0.006000,0.006000,0.000000,0.000000,0.000000
2019-05-29 08:00:00,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.000000,0.005000,0.000000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.051000,0.017000,0.017000,0.017000,0.004000,0.007000,0.007000,0.005000,0.005000,0.007000,0.005000,0.000000,0.000000,0.000000,0.000000,0.004000,0.017000,0.000000,0.017000,0.000000,0.007000,0.007000,0.000000,0.007000,0.007000,0.000000,0.000000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.004000,0.004000,0.017000,0.017000,0.017000,0.017000,0.007000,0.005000,0.005000,0.000000,0.000000,0.000000
2019-05-29 09:00:00,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.001000,0.002000,0.001000,0.001000,0.001000,0.001000,0.002000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.000000,0.197000,0.001000,0.001000,0.001000,0.001000,0.001000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.197000,0.161000,0.169000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000,0.197000,0.171000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.002000,0.000000,0.002000,0.002000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.161000,0.161000,0.161000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.002000,0.002000,0.000000,0.000000,0.000000
2019-05-29 10:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.002000,0.002000,0.002000,0.002000,0.000000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.000000,0.205000,0.002000,0.002000,0.002000,0.002000,0.002000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.323000,0.205000,0.186000,0.258000,0.004000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205000,0.193000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242000,0.242000,0.242000,0.174000,0.003000,0.003000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174000,0.174000,0.174000
2019-05-29 11:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.002000,0.002000,0.002000,0.002000,0.000000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.002000,0.000000,0.008000,0.002000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.156000,0.089000,0.011000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.022000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082000,0.082000,0.082000,0.227000,0.003000,0.003000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227000,0.227000,0.227000
2019-05-29 12:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053000,0.053000,0.053000
2019-05-29 13:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2019-05-29 14:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2019-05-29 15:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2019-05-29 16:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2019-05-29 17:00:00,0.007000,0.007000,0.007000,0.007000,0.007000,0.007000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.003000,0.007000,0.007000,0.003000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.003000,0.000000,0.003000,0.003000,0.000000,0.000000,0.007000,0.045000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.007000,0.007000,0.000000,0.000000,0.000000
2019-05-29 18:00:00,0.197000,0.197000,0.197000,0.197000,0.197000,0.197000,0.212000,0.197000,0.212000,0.212000,0.212000,0.212000,0.197000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.212000,0.493000,0.128000,0.212000,0.212000,0.212000,0.212000,0.212000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.077000,0.128000,0.004000,0.008000,0.347000,0.323000,0.323000,0.323000,0.543000,0.128000,0.128000,0.197000,0.197000,0.128000,0.197000,0.493000,0.493000,0.128000,0.103000,0.543000,0.323000,0.493000,0.323000,0.493000,0.128000,0.128000,0.493000,0.128000,0.128000,0.493000,0.493000,0.197000,1.895000,1.895000,0.493000,0.108000,0.108000,0.108000,0.000000,0.543000,0.543000,0.543000,0.323000,0.323000,0.323000,0.323000,0.128000,0.197000,0.197000,0.000000,0.000000,0.000000
